date_mean,nhm_id,area_sum,et_mean,et_reference_mean,et_reference_all_mean,pr_mean,pr_all_mean,et_fraction_mean,count_mean
2012-04-01,2740620,2869293103.049202,36.64963648301785,130.04308805695538,125.35816290647551,12.86972227104727,21.17499222062307,8.299293901724702,2.0
2012-05-01,2831974,2964936206.4841757,107.9548199801903,159.83658493553182,155.11824165103175,6.985336088599999,8.973870304744397,20.837432444483447,2.0
2012-06-01,2740620,2869293103.049202,167.0992144790455,206.17711613448913,199.5304379926564,1.0734730961968162,1.2434448891002077,24.427538335216983,4.0
2012-07-01,2831974,2964936206.4841757,152.42558508810677,202.8194074212622,200.08269949492998,25.42443361955658,20.869049982541284,23.2777575446787,3.0
2012-08-01,2831974,2964936206.4841757,128.01404046077784,175.6720823043031,172.52003750828942,29.415407305430875,29.526802609365028,22.605103036372466,4.0
2012-09-01,2740620,2869293103.049202,84.0065424741191,121.55247999961689,119.89067615949406,23.51399404268178,24.601019165867832,20.536195121267546,3.0
2012-10-01,2831974,2964936206.4841757,47.15259967632622,89.21963666908253,84.97542627863665,6.456101918118451,9.95600287486877,16.087114452232136,4.0
2012-11-01,2740620,2869293103.049202,19.709834452858775,57.16843016600311,55.082144932226576,8.911454874299324,12.641132059402011,10.317017816929553,3.0
2012-12-01,2831974,2964936206.4841757,7.712816562122812,37.42147733168614,36.73019350039217,37.10379408668678,52.72077811998788,6.303361849878253,2.0
2013-01-01,2831974,3050731650.363902,3.7572739488290345,18.28198312302408,18.904208283824442,16.138816479656903,25.007615572795558,6.2544140211493,1.0
2013-02-01,2557912,2755499555.1673956,4.409189326307073,23.816279505375338,23.846962025615603,14.558686252403378,20.357029027597626,5.164114068047843,2.0
2013-03-01,2831974,3050731650.363902,11.12401972567555,68.5819695282952,66.26050247290522,6.3961363257508355,9.51219751344127,5.083289769719651,4.0
2013-04-01,2740620,2952320951.9650664,35.03136665665907,111.02702131265907,105.96296868004097,16.508414535512006,22.31235319644362,9.028209771757563,7.0
2013-05-01,2831974,3050731650.363902,103.56979015150402,144.1551004919669,140.34990564295953,15.78069551378526,18.228973154602826,22.143521766393675,7.0
2013-06-01,2740620,2952320951.9650664,152.12528810064552,193.29739662294975,188.53709487526314,0.6410850284644585,0.6699517343365827,23.522885537565504,7.0
2013-07-01,2831974,3050731650.363902,155.79625029422547,191.1028446312703,189.4429084562151,19.387727805390586,18.287354116078994,25.28262094644195,6.0
2013-08-01,2831974,3050731650.363902,137.29955381590597,178.01212157628214,172.69167682959596,15.906659187717299,16.347378788615412,24.173146600554748,6.0
2013-09-01,2740620,2952320951.9650664,70.38439040715966,105.84031249728287,101.48287459897868,59.166133203592366,66.13542653400042,19.73646766068741,6.0
2013-10-01,2831974,3050731650.363902,24.076731699829985,71.08781237341023,67.65482343461231,16.239299812303326,21.43763215173257,10.232627916061608,5.0
