annual_et_ensemble_mm,annual_et_ssebop_mm,annual_et_eemetric_mm,annual_et_sims_mm,annual_et_pt_jpl_mm,annual_et_geesebal_mm,annual_et_disalexi_mm,annual_gridmet_precip_mm,annual_gridmet_precip_eff_mm,annual_tmmx_K,annual_tmmn_K,annual_eto_mm,annual_etr_mm,annual_vpd_kPa,annual_vs_mps,annual_rmax,annual_rmin,annual_daymet_precip_mm,annual_daymet_precip_eff_mm,annual_ndvi,eff_factor,soil_depth_mm,ksat_mean_micromps,elevation_m,annual_et_ssebop_m3,annual_et_eemetric_m3,annual_et_pt_jpl_m3,annual_et_sims_m3,annual_et_geesebal_m3,annual_et_disalexi_m3,annual_net_et_ensemble_mm,HSG_1.0,HSG_2.0,HSG_3.0,HSG_4.0,HSG_5.0,HSG_6.0,HSG_7.0,HSG_8.0,HSG_10.0,HSG_12.0,CV,RMSE,MAE
766.8013033046132,670.0379866942959,767.864167302868,872.4796823786688,760.9477587523171,674.6797633329697,798.2662776747732,343.900000333786,304.3483252147984,288.79998779296875,271.1000061035156,1201.3999987989664,1644.5999986082315,323.3799996115267,3.1432876586914062,91.16666412353516,24.76666641235352,0.0,359.96257318346096,0.8363807163405328,0.8849907674306511,1612.651479396548,90.91298799915457,1795.2988159710292,332994.85599661706,381612.4203307913,378175.11003638967,433604.141799521,335301.72183714865,396721.6328923543,462.45297808981485,True,False,False,False,False,False,False,False,False,False,15.045613085847663,21.711682688594532,18.27390361600642
794.1255328564469,708.0630801203233,812.6014653902392,891.7174724105095,774.6409289767478,705.7669771845015,805.118301133213,343.900000333786,304.3483252147984,288.79998779296875,271.1000061035156,1201.3999987989664,1644.5999986082315,323.3799996115267,3.1432876586914062,91.16666412353516,24.76666641235352,0.0,362.23024454414406,0.8255176645590036,0.8849907674306511,1612.5739144117326,106.29791188893832,1793.713530288262,342554.9669717898,393129.75913202355,374764.77066920855,431405.41836730397,341444.1316699257,389509.46715962683,489.77720764164843,True,False,False,False,False,False,False,False,False,False,11.967802187510829,12.045928467808967,8.609356997298985
827.016479821864,775.8701401060437,805.3183747257955,940.64942896199,788.3325286330016,776.527651928525,829.4875326565027,343.900000333786,304.3483252147984,288.79998779296875,271.1000061035156,1201.3999987989664,1644.5999986082315,323.3799996115267,3.1432876586914062,91.16666412353516,24.76666641235352,0.0,361.0319843408402,0.8209482398965495,0.8849907674306511,1611.9012990452654,114.7105464026286,1794.8292233919417,381416.66250195215,395893.37295211205,387543.1550592057,462421.9276308436,381739.89438306587,407774.8967753552,522.6681546070656,True,False,False,False,False,False,False,False,False,False,7.026112331993512,7.64096765252222,3.955109968590563
743.993508576316,710.3043281249207,743.1707931756043,12.001981640533456,652.1372872467706,801.6209008568686,746.5795186672983,362.2000008523464,320.5436567177005,289.1000061035156,271.3399963378906,1242.7999994903803,1710.5000007897615,345.56999979540706,3.18027400970459,83.66666412353516,23.28571319580078,0.0,353.96382682004185,0.8163720161904885,0.8849907674306511,1520.0,133.66251386557377,1819.1856947195304,378455.179190243,395966.66465865023,347463.3676429044,6394.740863253279,427109.296204479,397782.857754608,423.4498518586154,False,False,False,False,True,False,False,False,False,False,18.96626175887913,18.858113217168864,8.686503968521503
854.1795006916537,793.8889840370638,901.3912511253096,947.9473629317346,821.7066783040202,742.4149924247415,869.301078102013,334.4000004529953,295.9409130297064,289.04998779296875,270.8499755859375,1215.399998083711,1667.3999946564436,324.93999935500324,3.20630145072937,90.85000610351562,24.739999771118164,0.0,363.724302237821,0.8428696098094712,0.8849907674306511,1522.0230498652302,101.65855566169948,1797.3474432519977,391975.4185453983,445053.67883591657,405710.15044432227,468040.33286198863,366560.6063838274,429209.44966166,558.2385876619475,True,False,False,False,False,False,False,False,False,False,11.735538467230828,17.33493794040049,14.5537591780803
808.15650466858,728.9259680842869,844.4872535110576,940.8119095538171,807.3135097385812,689.7297667359529,795.2804447523839,334.4000004529953,295.9409130297064,289.04998779296875,270.8499755859375,1215.399998083711,1667.3999946564436,324.93999935500324,3.20630145072937,90.85000610351562,24.739999771118164,0.0,363.67884922959126,0.8434966607656283,0.8849907674306511,1520.0717276245418,103.07456548626178,1799.7746868435815,359284.0744662824,416243.67159493105,397920.91357762227,463721.62739551807,339964.4569185072,391989.87420483015,512.2155916388737,True,False,False,False,False,False,False,False,False,False,8.765614669553662,9.627695922788316,5.364657213437625
837.0049998369622,793.4069649902721,868.4015140810625,949.5887568014176,796.6148169081446,761.97768007565,826.7967185852636,365.9414106963879,323.85476988685434,288.86920932578926,270.9236118078696,1228.2292049316968,1690.420331877293,334.16060740691483,3.2036378860872694,87.12307055810743,23.784608125979474,0.0,359.7444016042025,0.8205150691427038,0.8849907674306511,1531.556350528234,158.2817946476748,1801.939206703728,395853.5601212143,433270.49815835216,397454.0497287729,473777.14920302975,380172.58569761616,412512.6687695857,513.1502299501078,True,False,False,False,False,False,False,False,False,False,7.774914079440975,7.896722875075672,4.46383165996907
813.4015027574019,761.9940247245304,852.5928849258373,904.5314423827276,768.5914005872347,746.9497058409268,831.5323737499594,365.9046324255124,323.8222214566873,288.8693772733656,270.923264688878,1228.248685658989,1690.4545910980316,334.16262265399433,3.203739108439444,87.12312653636198,23.78469209336139,0.0,358.9561970961167,0.8124025725947477,0.8849907674306511,1541.9596457075777,155.45367008993466,1803.0725882027912,381462.08100614155,426816.80640791735,384764.7955210968,452817.78485276125,373930.73954879335,416273.69693523116,489.57928130071457,True,False,False,False,False,False,False,False,False,False,7.962741534157618,8.552333230613517,4.416454010657481
887.7019504056783,825.3304820855051,910.1153179394933,979.9838053159864,849.5017417247694,833.1353002233535,898.7754071723189,362.26970970881337,320.60534841208465,288.8842900287125,270.9244455072162,1225.8881498203882,1686.299914916192,332.84667192224407,3.201168401564455,87.63716940187861,23.91408995733943,0.0,360.4554282727618,0.8441827615822785,0.8849907674306511,1537.256354682106,154.8206514640091,1800.661447747406,411727.27703967795,454023.3394754309,423785.43692824285,488878.17966710136,415620.8161605962,448366.2715694404,567.0966019935937,True,False,False,False,False,False,False,False,False,False,14.245732426214717,14.125775980697547,11.819650280303573
832.3410877868683,757.2870389088085,861.8291502197063,976.7222547506246,830.3271393460951,709.1317920182149,829.751593271554,355.7117636560258,314.80162670206107,288.9210912516168,270.85857743040634,1229.4932588882164,1692.5788167010012,333.1811204035932,3.219956755893059,87.65609929208233,23.932214784201623,0.0,365.5376235083282,0.8498642689267146,0.8849907674306511,1519.3116902546956,111.3616935779702,1807.8344033744856,385988.10338149563,439273.06561528053,423216.5364459326,497833.9140531492,361443.4440117132,422923.1814480167,517.5394610848073,True,False,False,False,False,False,False,False,False,False,10.669052387346829,11.963020428049505,6.930513730947601
697.5889769340222,591.338548536178,726.9338553728885,882.1693699589187,774.480153496246,610.1041344286473,562.965203709666,324.9000000655651,287.533500396243,288.5666809082031,270.8800048828125,1185.100001141429,1610.8999988883734,313.44999951310456,3.171506881713867,94.5,25.76000022888184,0.0,376.38899062505584,0.7939662134878025,0.8849907674306511,1538.0189558358588,132.4221173859123,1773.627125947462,307959.58383172465,378575.4338660872,403336.77949297806,459419.58750051353,317732.39846745064,293183.2032180869,410.05547653777916,True,False,False,False,False,False,False,False,False,False,15.893957649712458,16.125897886316565,8.034588406396956
681.6763738818526,606.1958030732438,681.0143144982724,777.4194657249138,706.5596990966254,684.7714440704983,561.8145591621644,324.9164384938928,287.5480482535422,288.56600789049924,270.87910127711547,1185.0881770086853,1610.8731783050118,313.45219130280464,3.1713496478758287,94.49951935164968,25.75968299436987,0.0,375.3173776083445,0.6650450979528123,0.8849907674306511,1544.9171084678128,158.04545907074038,1773.032754210545,296073.16831268807,332615.4102974462,345092.0769379222,379700.82134884346,334450.43662156584,274396.846187403,394.1283256283103,True,False,False,False,False,False,False,False,False,False,14.024814751807419,13.889856465634713,7.170173327725886
666.9611901550564,596.8409171576628,726.5696640266102,890.3672320396031,736.6435822288029,594.3474378606417,534.540549037106,324.9759835131853,287.6007450458624,288.5635700143623,270.87582814068327,1185.0453463804631,1610.7760259421634,313.4601306360174,3.170780098784372,94.4977782961962,25.7585338738604,0.0,375.2851935704821,0.7804282437144281,0.8849907674306511,1570.9076247716928,156.35440961500584,1773.7675358526542,318254.22195029515,387429.6424224429,392801.3703105006,474771.6226163964,316924.62089445296,285033.7194454591,379.360445109194,True,False,False,False,False,False,False,False,False,False,24.60485752363938,25.278222909551015,22.433804286342706
898.0419644239034,840.410603448736,936.2579080230342,973.1268947480788,829.585265753337,933.4493710406516,901.6350701541847,345.100001424551,305.4103151010321,288.5800170898437,271.0833435058594,1190.39999987185,1625.0000054985285,324.08999933488667,3.082465648651123,90.66666412353516,24.86666679382324,0.0,361.0299017031157,0.8292183836304455,0.8849907674306511,1542.6918396827457,138.24409231083598,1791.8966538742784,426680.0172777252,475342.0991267194,421183.9475518608,494060.63959764986,473916.19302409457,457763.93792853586,592.6316493228712,True,False,False,False,False,False,False,False,False,False,9.611655306986613,9.614480354088139,5.049221380484162
707.4000835515853,615.4978978206962,737.4102971972729,897.5585219567887,768.4195200068557,629.1310474476599,572.8310865455168,324.9000000655651,287.533500396243,288.5666809082031,270.8800048828125,1185.100001141429,1610.8999988883734,313.44999951310456,3.171506881713867,94.5,25.76000022888184,0.0,376.2111726738294,0.8148503858988368,0.8849907674306511,1559.1932614368102,147.8541979792466,1773.4807012469475,310739.685249378,372288.26363511576,387943.550468418,453140.5445790804,317622.504246876,289198.95935382636,419.8665831553423,True,False,False,False,False,False,False,False,False,False,17.02232334487952,18.79152473904896,9.832430825931539
682.53326518581,562.779212842022,746.8108635805572,904.4465185970524,762.124223199364,607.6064967305412,523.8368624014969,330.600001424551,292.57794897328773,288.33331298828125,270.5666809082031,1181.0000001341105,1601.600000217557,314.2099994365126,3.1169862747192383,94.33333587646484,25.64999961853028,0.0,373.3789436271074,0.8047679067502641,0.8849907674306511,1521.9330927670842,159.53877605395726,1774.956751551351,281342.9922833397,373343.5745936818,380998.986021032,452148.34538278065,303752.9212525374,261875.0425981418,389.95531621252223,True,False,False,False,False,False,False,False,False,False,18.29970754336323,22.74729508498053,20.453712642264517
713.9408184060925,622.7259841252815,767.8952965783549,910.8646407654516,764.5954038399657,658.4639922771636,600.0195537916981,324.99305382581804,287.6158521149395,288.56287112622186,270.87488980087176,1185.0330677344446,1610.748174390069,313.4624066769297,3.170616820962543,94.49727917198302,25.758204445025207,0.0,373.5635858299866,0.8452283119665926,0.8849907674306511,1559.787669371119,127.4592119200314,1774.2617266071293,314078.34521392937,387296.00208615704,385631.6667652011,459404.0820174583,332103.18237782526,302626.1202438974,426.324966291153,True,False,False,False,False,False,False,False,False,False,20.215171164513237,21.143462572924015,11.239483226043333
679.180238506133,562.6808068699687,738.1224565718358,871.673523285802,755.6713100269709,590.4074186981367,571.1222033915818,324.9000000655651,287.533500396243,288.5666809082031,270.8800048828125,1185.100001141429,1610.8999988883734,313.44999951310456,3.171506881713867,94.5,25.76000022888184,0.0,375.7348525280453,0.7399764106150805,0.8849907674306511,1534.3851384545153,118.63434923884576,1774.4463574722554,294545.1889389536,386383.21367389,395569.4704174922,456292.87417410046,309059.1727462102,298963.9867778174,391.64673810988995,True,False,False,False,False,False,False,False,False,False,15.453441779123334,16.03400637691411,7.374974596960567
926.1727485989836,861.7167665841258,960.0850275859074,954.6334285528088,838.9780724618797,911.4225693991924,979.52230765889,330.70000022649765,292.66644698976467,288.79998779296875,271.0857238769531,1194.800001651049,1633.3999989181757,319.46999879553914,3.162191867828369,93.3000030517578,25.200000762939453,0.0,363.1675939925285,0.8615583593602018,0.8849907674306511,1601.8356249741466,105.7247769551398,1791.5956664584971,429899.1559471311,478973.78698197304,418555.1206566918,476254.0559592363,454696.7269176683,488670.79024489777,633.5063016092189,True,False,False,False,False,False,False,False,False,False,15.193744366078116,18.889007142484164,16.764141718560527
835.094066259565,684.5526459824639,929.8845448008672,884.3895671535829,771.671615922043,873.9282724648261,762.7740907285975,349.200001180172,309.03877703122464,288.33331298828125,270.8599853515625,1173.8000005036592,1590.2999974042175,317.2199984509498,3.036438465118408,92.0999984741211,25.15999984741211,0.0,365.12023892904415,0.8672667609277217,0.8849907674306511,1520.0,56.46784381269412,1795.4079901263713,345576.817638107,469425.6075834017,389556.33705756866,446458.7697716784,441177.6844554037,385064.6760301062,526.0552892283404,False,False,False,False,True,False,False,False,False,False,11.314271156945333,11.884960759390685,9.126474368753367
727.415909042177,602.5575187083218,760.0762163089399,846.4178764955204,742.4161181036518,710.3702264296588,615.5345969938032,333.8999999165535,295.498417171245,288.29998779296875,270.6000061035156,1171.2000010460615,1585.3999968618157,313.70999878644943,3.06575345993042,94.125,25.700000762939453,0.0,375.6885157939236,0.8433894766149759,0.8849907674306511,1562.3805876553934,156.15999318738804,1777.9731176744851,304150.0411627074,383659.99145230855,374745.7891906056,427242.2532023556,358570.1396150524,310700.4181344558,431.917491870932,True,False,False,False,False,False,False,False,False,False,16.833145696631238,17.605636439211825,8.914576864957162
721.7485964785884,632.6142962441605,741.1968864824127,862.9479751798023,739.1610239471513,589.7666247319041,724.5588813948204,343.900000333786,304.3483252147984,288.79998779296875,271.1000061035156,1201.3999987989664,1644.5999986082315,323.3799996115267,3.1432876586914062,91.16666412353516,24.76666641235352,0.0,359.508197197956,0.826271719015167,0.8849907674306511,1613.3293293557426,105.2810671835134,1798.6363318922504,309414.50236625783,362522.73644138715,361526.9869033608,422071.74244000186,288457.51319097553,354385.0131949974,417.40027126378993,True,False,False,False,False,False,False,False,False,False,17.744132565888393,17.785518930600652,12.37785058941885
745.4834099087252,676.243090026918,732.8717115019787,878.1338777474909,744.8367293260438,647.0975874554398,757.2009782249804,343.900000333786,304.3483252147984,288.79998779296875,271.1000061035156,1201.3999987989664,1644.5999986082315,323.3799996115267,3.1432876586914062,91.16666412353516,24.76666641235352,0.0,359.33624413268615,0.8267982465170297,0.8849907674306511,1577.8628420932685,147.11583370597413,1796.355736842694,327553.6780232997,354983.03518657514,360778.5629393702,425344.0599912139,313436.3928252429,366767.4673179436,441.13508469392684,True,False,False,False,False,False,False,False,False,False,11.722604824722032,11.801049961681182,5.418962140055442
781.3374379400301,650.253113517153,852.6272194328363,881.5637190396822,737.369667050013,816.9223303694148,694.0617093489673,349.200001180172,309.03877703122464,288.33331298828125,270.8599853515625,1173.8000005036592,1590.2999974042175,317.2199984509498,3.036438465118408,92.0999984741211,25.15999984741211,0.0,365.1014713109545,0.8516988143247956,0.8849907674306511,1520.0,36.10234882139133,1789.9266194012584,251127.84396660211,329284.7521563754,284772.26920306985,340460.0323774918,315495.51897444576,268046.729843121,472.29866090880546,False,False,False,False,True,False,False,False,False,False,20.472945520755502,21.806731388318394,16.78443784887393
1760.3956292080948,1643.7497331510385,1990.166256200701,2034.4724532242699,1550.3335378536572,1678.143240284652,1574.4039163151933,178.19999992847443,177.96564213972627,583.6666259765625,539.2000122070312,2714.3999977707863,3799.800011470914,805.7799989469348,6.293989181518555,173.29998779296875,39.53333282470704,0.0,218.2601288686127,1.6839661161857484,1.9973697217862825,3145.2895116921404,231.55117519429837,3558.356689050834,731075.9929419972,884490.7191881451,687802.9516655132,903323.932850186,744460.6210338396,697527.2291955382,790.3174630544222,False,True,False,False,False,False,False,False,False,False,11.873661137647726,12.043790521634216,5.7590448257951845
1578.2109408214164,1496.036571453949,1751.8526337688188,1803.069219149545,1441.7506309370742,1494.1697308211737,1529.1062587526528,148.39198032343683,148.1968242269702,584.2948943192819,540.4620267491298,2714.1729402451765,3802.358801942942,821.2304573363128,6.178249735343977,164.94806037457298,37.3686156572231,0.0,212.9197392830033,1.4369742400252992,1.9973697217862825,3092.5973151558874,315.905941397594,3590.4486339824916,745420.1411312679,872864.0934545435,718335.0398611767,898346.8603886976,744472.0917618831,761893.3370682057,715.0407754576636,False,True,False,False,False,False,False,False,False,False,11.204967101850334,11.723252903839764,5.455652620540507
658.0117972340157,639.9066931134533,676.2984552672272,760.1169948854703,612.6253736155052,662.115289411996,631.7248113480756,69.30000019073486,69.2088610503787,292.1600036621094,270.1400146484375,1361.6999986469746,1908.9000010415912,409.2500000689178,3.1163933277130127,82.69999694824219,18.700000762939453,0.0,96.3535249668838,0.7896870418745747,0.9986848608931412,1598.2419448144444,145.82899545724646,1799.11792055947,317458.31720588217,335512.3049166272,303924.0287351111,377094.76189703,328476.02288752934,313399.27790411044,588.802936183637,True,False,False,False,False,False,False,False,False,False,13.30008614049403,13.759580405733125,6.3208878118327405
1412.1459456429034,1503.0250380424766,1640.5019995462676,1348.3020820975444,1108.2317491216081,1558.0798315052307,1405.7726573743278,183.36235617755898,183.12120917222416,583.6236070645076,541.9324721019502,2682.6806351955393,3737.7860348885915,819.2435381481341,6.061178753312696,162.2366858959515,38.39522348657633,0.0,213.0217234600512,1.5340739761913673,1.9973697217862825,3041.0272150239557,111.23734447101704,3604.300294713079,733265.9836672884,801837.5377107549,541512.370962454,659227.381866886,760178.4090147588,685801.3574001149,615.8311531190542,False,False,False,False,False,True,False,False,False,False,14.5972424659288,14.459104808463433,7.381027542270008
1715.4375429855281,1808.4083082199709,1916.7354350313933,1686.684112726828,1418.6885405556477,1755.4444813521773,1718.7001503005094,159.39999997615814,159.1903668025562,584.2666625976562,540.6666259765625,2703.7999997437,3785.0000005960464,824.3000026866794,6.116940021514893,164.44000244140625,37.33333206176758,0.0,212.05116338570426,1.523521587830928,1.9973697217862825,3069.4739324965785,144.5561509892243,3596.64643836315,958108.7046783854,1015264.0349111317,751369.4306648327,893082.5725747827,930067.0604119636,910728.0866729629,777.5524879711334,False,False,False,True,False,False,False,False,False,False,28.22843343789639,37.97504734290541,21.301978802799304
1564.958407646085,1593.2772553188834,1759.0128420829783,1688.3967468705778,1304.0893125840053,1538.9839541918655,1525.9443190697593,146.5999994277954,146.40720003548245,584.566650390625,541.2000122070312,2769.1999975442886,3894.200005799532,846.7400014810264,6.255191326141357,159.5,35.349998474121094,0.0,192.08659673030735,1.5734699621600126,1.9973697217862825,3210.677442226736,268.2885222212291,3604.2201196839037,808506.30671579,891685.7188800854,660284.6020839494,854529.7306052232,780939.0036999953,774423.9863476227,708.2235068254827,False,True,False,False,False,False,False,False,False,False,21.728803641995057,32.25082111034953,19.212632481728825
1577.2261415751932,1585.7130550284846,1760.0044041793253,1756.3197675701508,1358.9492697392623,1571.4218809867273,1477.1284766187673,165.2000002861023,164.98273930527296,584.875,542.1714477539062,2831.200004398823,3988.000008583069,882.5400026850402,6.287431716918945,151.1999969482422,33.69999694824219,0.0,187.22551263340335,1.394638199576626,1.9973697217862825,3039.6904106144257,188.01953642577035,3631.2480146018065,777441.2715693805,863033.1270858585,666597.1662653366,861415.9415233824,770729.1626915094,724356.2593317147,705.2471315609996,False,False,False,False,False,False,False,False,True,False,12.277575825863718,12.456652776117627,5.761138331381677
1906.1486118726725,1980.132241339642,2121.296241678977,2050.014955907105,1608.3854503189211,1810.8943316334198,1946.6094791707296,140.99999976158142,140.8145651478279,584.7999877929688,539.9666748046874,2758.0000006258488,3874.200009331107,817.9000012949109,6.410382270812988,171.99000549316406,37.63999938964844,0.0,212.8379827520157,1.6649010824879569,1.9973697217862825,3050.5513832583847,315.0399772963557,3580.2521347873,945671.4117455115,1012953.8367250822,767974.5803002233,978763.2926098189,864660.3577607371,929575.8879998078,882.7838256489193,False,False,False,False,False,True,False,False,False,False,18.45674524454829,19.356246101706365,10.058908382891417
1959.6461607443844,2083.4017593208046,2209.1458846404466,2064.4096808074332,1616.7490447620105,1836.486258936402,2018.5038563578025,139.65273634009213,139.46907356515106,584.7352155003196,540.034530739199,2757.326370011552,3873.578195204308,818.8275401806168,6.395516547336739,170.5546492741567,37.53895477125086,0.0,213.7337560709787,1.7536700400906402,1.9973697217862825,3087.4224937782824,315.12439424591497,3582.2384315314894,1011812.8055718264,1072897.2226483293,785048.0210040332,1002484.0810870337,891803.4926990547,980258.0870404055,910.1945387736447,False,True,False,False,False,False,False,False,False,False,31.261363272316455,48.167540101823526,27.541869593809604
1765.7706014673724,1790.9480841676095,1992.9073456293559,2014.4371945607493,1529.302489822277,1703.0539626708346,1542.3948672798174,163.62483862277037,163.40964919864348,584.9228882273229,542.143463152264,2839.8421063260985,4004.560490528619,885.643496069426,6.3097645276589684,150.85942343682078,33.44988781904481,0.0,185.54620760052075,1.5451816456254681,1.9973697217862825,3023.7833798485717,205.8990390933106,3627.2984718062435,899617.9853193945,1001827.0283512052,768684.5210078136,1012740.3709772604,855417.6915332216,774577.6383435042,801.238604952519,False,False,False,True,False,False,False,False,False,False,29.410738026532893,73.4166708288061,60.267982005234046
868.5138133700343,896.1437797531757,1036.9069952394923,930.3317063812264,740.1984635516548,855.4750637366608,774.7486914243173,82.60000014305115,82.49136965263648,292.4375,271.0857238769531,1415.6000021994114,1994.0000042915344,441.2700013425201,3.1437158584594727,75.5999984741211,16.849998474121094,0.0,92.95265318607848,0.7433831731170865,0.9986848608931412,1519.8769918083403,126.04242998504472,1811.0112860196605,431109.26203979546,498826.4379235235,356088.4096887171,447556.1003176319,411544.7004748926,372709.5407817576,786.0224437173978,False,False,False,False,True,False,False,False,False,False,7.770988257123912,7.7922178619551685,3.61335567041314
936.574319695784,948.758725963483,1063.239537204347,994.292971047732,800.7985868011542,876.0278216780384,989.8198225410604,69.30000019073486,69.2088610503787,292.1600036621094,270.1400146484375,1361.6999986469746,1908.9000010415912,409.2500000689178,3.1163933277130127,82.69999694824219,18.700000762939453,0.0,100.66975917221234,0.8281803668844179,0.9986848608931412,1584.7917541921163,141.72272482699566,1796.0184191075318,476702.00729510176,534222.6719507773,402359.7183567658,499580.60165035835,440158.50353965507,497333.07673838036,867.3654586454054,True,False,False,False,False,False,False,False,False,False,8.38431369217312,8.390495427527522,4.444378005509958
2394.1906765341505,2325.5555695928424,2610.3096711043827,2721.0906322012443,2094.381470365066,2342.059789819419,2249.0980415528875,257.83621518974803,257.49712469998593,876.1928437541087,810.6603181460031,4054.7710884796493,5668.299346165427,1223.7988905357993,9.223838718211722,251.3658553180279,57.27677254391572,0.0,319.0912166549433,2.485581126145501,2.996054582679424,4600.568899896557,446.6896956133733,5370.847662080062,1212397.3944185246,1360921.815284172,1092040.1829069154,1418745.6001131039,1220973.815756038,1172643.4865916367,712.2881998445254,False,False,False,False,False,False,True,False,False,False,18.088211267973307,17.977401931718664,9.796019558322296
3093.4188334398623,2938.670494012522,3334.7674719875176,3611.955173301425,2858.302086268246,3054.745630568228,2733.760275815741,377.0707211972008,376.5748207457008,1167.0619469340484,1079.3223282709062,5416.879792020227,7574.3838684581715,1612.9294992295006,12.495145978282746,345.51972807408373,78.83682101115932,0.0,455.34045264387834,2.6587398798164994,3.994739443572565,6247.551698288987,613.2183011707928,7102.81077525607,1468127.9371926915,1665972.2108338296,1428083.7144593233,1804442.41186284,1526066.8771017026,1366061.0802016808,679.1186805202126,False,False,False,True,False,False,False,False,False,False,30.170596052067374,44.407390578567686,23.988963316546315
744.440973442898,815.9379732184327,817.0706061515816,958.7488738862662,706.1675850604573,797.2197912503611,650.8234093125029,157.79999953508377,157.59247058463288,585.0999755859375,542.0399780273438,2871.8000026345253,4065.8000094890585,897.1200003512204,6.392349720001221,149.60000610351562,32.525001525878906,0.0,191.97406258974303,0.7610096268971467,1.9973697217862825,3128.678136805911,288.03051596772065,3623.746531863908,372642.3082234827,372070.5783524325,323364.0998832775,440318.2521092318,364334.0510971129,297418.2095159583,289.4736328348842,False,False,False,False,False,True,False,False,False,False,32.59002963965127,48.15924811317292,25.62202972018063
1806.6831057217319,1892.1461055384261,2007.4425607712512,2057.0537823115224,1584.7992449346152,1758.8809011546323,1562.0207410954604,183.18572991293905,182.94481519571514,583.6674312961012,544.7484773891651,2835.220565343544,3984.4457313803564,870.2151242603552,6.497208775484594,142.77050187385538,35.90476583265929,0.0,192.76466469739128,1.7054367792731369,1.9973697217862825,3207.260911378328,288.5048688830865,3625.166112906257,912224.3488444779,967824.9616714057,764022.8211364208,991654.371458115,847987.5459877113,753040.771090191,811.8353946192977,False,True,False,False,False,False,False,False,False,False,18.913345399255046,23.48737125398694,19.037231247888105
1245.9426200051648,1178.5715723747862,1346.4928677825824,1473.9233417535675,1179.2714922082457,1158.1936294125267,1125.2209245651845,143.79959542457573,143.61047895308138,584.6025442470177,541.2000122070312,2781.047864229148,3914.3054741228834,847.8098988850484,6.296194900615113,159.48803538120245,35.23032352504265,0.0,192.85718449652546,1.4837934372734676,1.9973697217862825,3183.7271419734097,263.1426120933432,3608.7848060497745,579872.4657305635,662508.2806933653,580109.6906545113,724925.9229402961,569781.2698369886,553591.6665284099,550.2014606473766,False,True,False,False,False,False,False,False,False,False,15.260883723490615,18.033184450723258,8.319881502480866
1634.1945269903395,1593.4706019082278,1849.6490828603216,1882.1995852478979,1449.2289998629167,1545.0078766756592,1492.7896844634702,143.85333665886236,143.6641495101691,584.6018554249251,541.2000122070312,2780.820497399729,3913.9196395495987,847.7893669878699,6.295408020329322,159.48826498856667,35.232620150625685,0.0,192.11145498253825,1.5834865688254571,1.9973697217862825,3180.715105322154,212.64353818867713,3610.182392318311,838565.4913960337,973228.1121454465,762816.6513323932,990877.9887247402,812874.6880418044,785165.4777870704,745.6787620958548,False,False,False,False,False,True,False,False,False,False,22.663972075977785,25.32824036815218,21.615782303211425
1515.8087366955249,1483.0370041686851,1640.8866513684593,1642.2819254016847,1312.270654584488,1452.2735697742903,1622.3063358528502,165.39814583704185,165.18062426724805,584.2273991627256,540.3530216676083,2707.7376202111927,3788.6092293979013,816.8082133296605,6.168912002974393,167.56798397811497,38.079697962209124,0.0,212.5542857962851,1.6220502795554084,1.9973697217862825,3133.359176820728,313.24734698776956,3583.7909612118265,768133.2291953134,849835.4137377525,679387.373760299,850222.5212517293,752191.7595671185,840338.1380401321,675.3122708415175,False,True,False,False,False,False,False,False,False,False,10.854781630764249,10.864313075942443,5.26744375204864
1702.9268093592023,1658.140692313572,1911.5758268754134,1944.8492056546843,1491.4345171073385,1671.1602125488603,1546.1128246044832,182.39278481335919,182.15291292924226,583.6496265521276,541.8812530922528,2683.535172659379,3739.696419191183,819.4481341895028,6.063434980890065,162.3258370883795,38.352256947362484,0.0,212.56067803687586,1.684004473326357,1.9973697217862825,3065.223537249304,128.513919427882,3584.736108832156,830438.7591448415,957276.0324885737,746857.4403443495,973908.4564537676,836936.2248355558,774295.0698965336,760.1649938007392,False,False,False,False,False,False,False,True,False,False,15.397109754593615,16.053207576888216,8.195457235338852
1798.3853442037794,1844.1507790598798,2074.081868870091,2014.9917203272894,1554.1999153340473,1612.182074622294,1652.4316606891211,138.80358402520193,138.6210380036773,584.6664854702799,541.2004513293666,2802.2014772575453,3950.198601113211,849.7180251760014,6.3694384236350166,159.46505883234886,35.017175794530644,0.0,198.89345190443325,1.6381398612778597,1.9973697217862825,3039.729033185047,227.8131552781848,3621.2387305552347,849116.6053077342,952040.6940133304,713074.1160320928,923099.0187055324,742022.8174082116,763846.0411353775,831.7131817137785,False,True,False,False,False,False,False,False,False,False,14.95159978685153,14.895071022337653,11.439374657752142
650.5776633445225,616.8113184997349,736.5987497791588,665.2929792277462,546.9480425677853,665.0303513712937,675.3116874343973,79.08755183273523,78.98354070045534,292.1349020142136,270.3219297946299,1352.4771144188844,1893.4657839902104,411.9792224524145,3.0618810712682274,82.24826780759089,18.66862908814862,0.0,106.850823612154,0.6989977094911924,0.9986848608931412,1570.964125008839,156.35073278107154,1794.1147977215076,321719.6238451403,384198.9691112541,285279.9766154409,347006.9381096405,346869.9553198391,352232.5475285756,571.5941226440673,True,False,False,False,False,False,False,False,False,False,14.718841929905384,14.671384232304273,6.667807549601068
