dri_field_,area_m2,annual_et_ensemble_mm,annual_et_ssebop_mm,annual_et_eemetric_mm,annual_et_sims_mm,annual_et_pt_jpl_mm,annual_et_geesebal_mm,annual_et_disalexi_mm,annual_gridmet_precip_mm,annual_gridmet_precip_eff_mm,annual_tmmx_K,annual_tmmn_K,annual_eto_mm,annual_etr_mm,annual_vpd_kPa,annual_vs_mps,annual_rmax,annual_rmin,annual_daymet_precip_mm,annual_daymet_precip_eff_mm,annual_ndvi,YEAR,eff_factor,HSG,soil_depth_mm,ksat_mean_micromps,elevation_m
166,527721.5285475359,942.2282083536568,855.7910969630067,992.53288835263,995.745485260666,825.0944266166913,960.8935640387128,994.5844479244212,227.00000056624413,217.66841222152848,290.33331298828125,270.1000061035156,1311.600001335144,1820.7000052779915,381.5799998547882,3.189862966537476,85.55000305175781,21.63333320617676,,253.41213025867367,0.8573584845351415,2021,0.9588916814033556,1.0,1583.9365110993049,142.48132656532692,1793.5911389740356
167,499917.1715361769,794.2247678386962,673.4941344453279,911.5836889444158,973.3363575377892,765.314625215665,794.342452120957,694.2241296317328,262.19999942183495,251.42139830956216,290.20001220703125,269.63751220703125,1312.4000024944544,1818.7000021487477,378.8299999255687,3.178630113601685,90.0999984741211,22.13333320617676,,275.40531901606374,0.8496585879417553,2021,0.9588916814033556,1.0,1521.9330927670842,159.53877605395726,1774.956751551351
168,505420.09856443474,757.8372564652752,647.3608514418111,829.4199151340677,921.36830681337,738.9535645296793,770.6242729408234,661.3136186812068,262.19999942183495,251.42139830956216,290.20001220703125,269.63751220703125,1312.4000024944544,1818.7000021487477,378.8299999255687,3.178630113601685,90.0999984741211,22.13333320617676,,276.2357457398716,0.8698764668874426,2021,0.9588916814033556,1.0,1525.5323985231485,152.06456267189566,1773.9225180302603
169,499581.6233239942,984.9129866962908,840.1375132088765,1087.4452922209882,1028.6166309914113,834.4621724876039,1024.398125016935,899.3795540141444,248.40000024437904,238.18869389492656,290.1000061035156,270.29998779296875,1293.2000034451485,1783.3000012636185,378.58999857120216,3.0912327766418457,86.80000305175781,21.77142906188965,,248.37212398466053,0.8564970238803026,2021,0.9588916814033556,1.0,1546.8322929907074,136.15368718194608,1786.180518523335
170,504765.1580461589,841.1318909878426,703.8315875806765,944.4578928747565,969.0523726230844,751.6811866114889,843.969594956794,734.3189313206256,260.29999801516533,249.599502766052,290.1500244140625,269.875,1297.1000046133995,1792.4000002890823,377.3499997388572,3.124109506607056,88.80000305175781,22.239999771118164,,268.3707384988158,0.8531219912785766,2021,0.9588916814033556,1.0,1562.3805876553934,156.15999318738804,1777.9731176744851
171,489245.8583760368,738.8486423584175,640.5613653995349,788.6145572426025,842.7461023017622,670.5772027042008,730.4595866119918,745.3323340352439,227.00000056624413,217.66841222152848,290.33331298828125,270.1000061035156,1311.600001335144,1820.7000052779915,381.5799998547882,3.189862966537476,85.55000305175781,21.63333320617676,,240.7461843662424,0.6981090038262578,2021,0.9588916814033556,1.0,1550.3790340307817,154.80883450756752,1797.6839075364865
172,478912.4246301314,451.8951252945443,281.5536919974624,508.4825086097521,622.4545500909512,490.0407320554655,455.2965379735367,405.7857644553201,228.7823937235546,219.37753419306563,290.00789292013826,270.80364100414937,1317.3901541427072,1824.9864454136896,390.11628507150056,3.1486485735951333,82.08785974864888,21.2272746427262,,234.9932617490023,0.6018631392157221,2021,0.9588916814033556,5.0,1533.167447191556,58.90295594307219,1811.7712148071791
173,488503.4430901276,974.2747695212706,882.8811118516048,1064.0851216261246,1036.8295695189406,827.3319560146618,995.7797900699766,977.6265411529492,232.70000192523003,223.1340961086479,290.1500244140625,271.0800170898437,1356.999999895692,1896.000000268221,408.6799997333437,3.22219181060791,78.9000015258789,20.299999237060547,,238.64529374013128,0.8664279675568618,2021,0.9588916814033556,5.0,1519.690410614426,125.33787362513478,1813.0106574994036
174,493310.26984947576,921.685781847177,823.4393356979848,983.7001072341824,1013.145871215878,797.4447743957767,926.5826665566824,903.6153042426242,232.70000192523003,223.1340961086479,290.1500244140625,271.0800170898437,1356.999999895692,1896.000000268221,408.6799997333437,3.22219181060791,78.9000015258789,20.299999237060547,,233.95996031544317,0.8490887960190687,2021,0.9588916814033556,5.0,1518.034805257928,85.25055064616716,1812.3636588598235
175,475598.4635376476,750.8018543799773,705.2951137656429,814.20925483504,747.5830451008054,588.5331399317407,751.8822980659841,738.3786348122866,258.49999940395355,247.87349907122345,290.1500244140625,269.625,1303.7000036239624,1806.0999986082315,376.4899993110448,3.180821895599365,91.14999389648438,22.26000022888184,,266.79828532527864,0.8347646943305165,2021,0.9588916814033556,1.0,1589.386973867115,145.50366062329817,1777.2108886107633
176,488411.775224572,745.7257937738016,640.3396067664506,809.1566900628815,834.4484899552081,701.2454554512442,792.9046641130102,671.3440959613847,255.9181691457452,245.39780351383268,290.29969946996647,269.560221105732,1318.382696497645,1830.565683427968,378.9197405533632,3.2283494117586526,92.144081844767,21.62646599947091,,278.4284378490279,0.7831832508497731,2021,0.9588916814033556,1.0,1544.9171084678128,158.04545907074038,1773.032754210545
177,487855.1427942134,782.4481984727748,662.5853162508727,860.7364705360803,904.5203639226472,739.6860488313072,820.8494109432663,685.7506843697702,262.19999942183495,251.42139830956216,290.20001220703125,269.63751220703125,1312.4000024944544,1818.7000021487477,378.8299999255687,3.178630113601685,90.0999984741211,22.13333320617676,,276.97814312212336,0.845108034562254,2021,0.9588916814033556,1.0,1520.49881004168,143.73061959983104,1772.5127301344514
178,510743.9755984696,910.5730331715854,815.2282342958658,1026.2986344231422,953.7055562628638,772.3726725532308,961.5534643226472,847.8266963646485,248.40000024437904,238.18869389492656,290.1000061035156,270.29998779296875,1293.2000034451485,1783.3000012636185,378.58999857120216,3.0912327766418457,86.80000305175781,21.77142906188965,,244.5332119569101,0.8038418997512479,2021,0.9588916814033556,5.0,1528.758606007174,35.65205898158898,1785.4036725471267
179,497811.5297851915,925.5702325378712,875.7561647864998,982.5845693773384,1004.4911999738526,830.4359390575381,876.2216000392189,951.9706181944948,226.8714716089765,217.5451668735849,290.1293229454428,270.3857909930503,1341.364786109408,1870.7865156062448,392.1017982682967,3.2650156509142283,83.53058383453944,20.755067952277937,,256.3431001778573,0.8503993452327445,2021,0.9588916814033556,1.0,1520.0,112.33592567853786,1810.439623155257
180,506932.5705403641,843.6942962001375,686.7070371973011,895.4986617946371,923.8659282649704,754.5905305276428,868.455646906102,812.1875624362281,247.3152815421576,237.14856615470424,290.1000061035156,270.20463844630814,1295.2442797751123,1789.4328340830325,378.4523234611649,3.1138644601919814,87.16157365644247,21.94188479862739,,250.87420443853745,0.8099910539301347,2021,0.9588916814033556,1.0,1566.8402276627635,156.6190567175819,1786.362959401709
181,492581.8195444273,910.9510073939692,807.0813666474262,999.947703471592,976.0046289169871,773.6344080701468,913.6650834226656,875.4691020037933,247.33300054930692,237.16555676326263,290.1000061035156,270.2061959890623,1295.2108862816356,1789.3326535400486,378.45457240022535,3.1134947689883488,87.15566735823234,21.939100384187284,,248.4919093113923,0.8342282586520768,2021,0.9588916814033556,1.0,1550.8755343555015,157.65777943933043,1786.8238673850883
182,492956.7214418823,832.2862586814626,792.6731975826636,848.7938499777295,830.0906886064532,690.9092783731916,775.3302777518105,869.1297696491125,215.5047042730748,206.64566823073812,290.3685383758592,269.89830726500645,1327.5823466339727,1847.489895562495,383.2502932137856,3.2568614498494277,86.28411519544805,21.18280428240292,,257.71171397943186,0.8465794998821534,2021,0.9588916814033556,1.0,1520.0,110.941491764314,1808.3510654092536
183,502103.8052519566,891.6569263543951,809.3153358681884,966.0106463878336,895.371425796846,747.1061672464479,927.730933311761,918.4652805867923,245.8000005185604,235.69557578618807,290.1000061035156,270.0714416503906,1298.0999999940395,1798.000000089407,378.2600003443658,3.145479440689087,87.66666412353516,22.18000030517578,,249.586927931998,0.8041183967759815,2021,0.9588916814033556,1.0,1561.1365492161858,156.99015438703918,1788.0257484803865
184,501052.1056542055,836.2125767784189,768.5467110425635,901.00734366967,918.1384857719728,764.9658955001763,778.2532943691319,886.3951132397116,225.4878330110263,216.21840733194156,290.1660782147304,270.2812096322721,1340.7720940664622,1870.747652654569,392.4274710071,3.2569334748703693,83.70699248118947,20.681398427964144,,254.77142213146297,0.8273490447179965,2021,0.9588916814033556,1.0,1518.251437385642,110.27947574491182,1809.292547377079
185,480662.1065020965,888.0995498566186,752.6386402176915,933.9532842438553,957.8899349605424,775.5839525856484,886.6771474768875,887.1213358948501,245.8000005185604,235.69557578618807,290.1000061035156,270.0714416503906,1298.0999999940395,1798.000000089407,378.2600003443658,3.145479440689087,87.66666412353516,22.18000030517578,,252.85401848234815,0.8038062922037944,2021,0.9588916814033556,1.0,1573.7281793932232,156.1708878814035,1785.809803369203
186,553946.6617420893,793.180231846897,716.6700952735131,870.1796446449629,862.2292924047659,700.2068320945002,746.9876198258947,800.1622194275757,218.59999945759773,209.6137210346685,290.3800048828125,270.1333312988281,1337.9000007510183,1864.599995240569,384.5399990975857,3.3098630905151367,86.80000305175781,21.200000762939453,,259.8235485324665,0.8707917246532552,2021,0.9588916814033556,1.0,1519.1266461909242,115.06817913890254,1802.689808381122
187,487845.2762520629,704.3062840892678,595.619794270226,721.4954177358615,816.7510025438506,662.1444385199007,669.4121427222541,727.6221603847987,215.0,206.16171150172144,290.3666687011719,269.8599853515625,1325.899998486042,1844.7000031918287,383.0399998389185,3.2482192516326904,86.19999694824219,21.18000030517578,,257.5946314711406,0.807350551969187,2021,0.9588916814033556,1.0,1520.0,120.90066226023652,1793.2514900873778
188,504394.68507990113,959.8119088055732,878.5353802992524,1018.0946609768686,1058.632424644794,842.792136039213,895.740428024766,970.3462303293492,215.0,206.16171150172144,290.3666687011719,269.8599853515625,1325.899998486042,1844.7000031918287,383.0399998389185,3.2482192516326904,86.19999694824219,21.18000030517578,,255.0161986377137,0.8742342584335828,2021,0.9588916814033556,1.0,1518.7729161351913,101.17184009944768,1806.578289816601
189,472527.91427818965,803.1847717427524,704.7476760620025,879.9656264003947,900.6438203345583,718.1658125452436,813.557589998736,777.4921290604279,235.4686124957281,225.78889375374504,290.1936628094044,271.54339221072047,1386.2915190997571,1944.120153066315,421.0154958176767,3.2843054016301965,74.69900816625373,20.11095870656568,,238.3299443331188,0.7306879869624009,2021,0.9588916814033556,5.0,1491.9673139906797,102.6105847540698,1816.9529625331752
190,488285.7640266189,928.7769042995836,827.904221914008,981.5339861303744,1002.7882091829656,818.9008876560333,903.932016643551,974.2001220527048,215.0,206.16171150172144,290.3666687011719,269.8599853515625,1325.899998486042,1844.7000031918287,383.0399998389185,3.2482192516326904,86.19999694824219,21.18000030517578,,255.3566253591744,0.8130768378458804,2021,0.9588916814033556,1.0,1561.4279793104301,134.70231139764655,1792.8691308691318
191,494729.79928127775,1009.1072193406688,900.1947485745892,1096.2222051824135,1082.806914908212,856.2564314625448,1000.66085913495,1022.4089681726804,218.9337713203096,209.93377209730667,290.3557342227929,269.93866757704234,1321.2122554845157,1836.8324616063287,382.5613910227335,3.2290892291464304,85.98691967926608,21.32860929520591,,254.15177171413947,0.8663463201879726,2021,0.9588916814033556,1.0,1541.4899374341828,154.38227793101544,1793.6686786252228
192,502161.5399950285,811.4605879685611,742.9356538262226,870.6667386422525,938.044832855468,745.2334870012089,746.8270156762821,830.9318157281049,227.00000056624413,217.66841222152848,290.33331298828125,270.1000061035156,1311.600001335144,1820.7000052779915,381.5799998547882,3.189862966537476,85.55000305175781,21.63333320617676,,245.7846826548228,0.8409280714946208,2021,0.9588916814033556,1.0,1582.793718782868,113.37301064145736,1798.1711917937637
193,498293.3339650572,830.9500682840834,765.9983296244103,892.5503370676466,930.0433743987112,743.855776398191,769.9571143309516,838.6231643551635,232.2401511284934,222.6931490049733,290.15743084999826,270.3147401316384,1328.2653939556226,1847.8456974484811,390.7030150004463,3.2032781085779343,83.07309676503256,20.767133664719275,,244.62149620838096,0.8573728252977296,2021,0.9588916814033556,1.0,1579.8556629302307,126.4698944237575,1799.7832928003656
194,493773.6721047994,780.894741753627,655.0080418947033,831.3164938436967,895.5535159466435,737.7393822287851,739.6998095196274,783.2448413852914,227.00000056624413,217.66841222152848,290.33331298828125,270.1000061035156,1311.600001335144,1820.7000052779915,381.5799998547882,3.189862966537476,85.55000305175781,21.63333320617676,,245.2932976163223,0.7632918974706525,2021,0.9588916814033556,1.0,1581.0566439515242,153.09202718542335,1797.1727698396571
195,499845.7164586631,814.7024468315967,723.2620551215274,858.6541449652777,983.5654011643996,767.8428385416667,756.7152235243059,807.5531901041666,218.78457049108255,209.79070466330205,290.3561489477754,269.93568330258137,1321.3900530955314,1837.1308632247624,382.5795437892358,3.2298147962894284,85.99500131458042,21.32297282507643,,247.81596508224067,0.8407195162922202,2021,0.9588916814033556,1.0,1539.1412173928254,155.33569866710755,1799.5761461920126
196,464782.5091527717,849.8112620704494,707.6833516461162,982.3003180029187,1003.3952189104187,767.3689182668558,876.1905110719667,684.4863758713112,232.9999994635582,223.42176125259223,290.1333312988281,270.0333251953125,1348.3000010699034,1883.0999968498943,380.13000019453466,3.465205430984497,90.5999984741211,22.799999237060547,,295.1244443108391,0.8182397260337181,2021,0.9588916814033556,5.0,1520.0,4.744482523170605,1765.275412275552
197,501481.40175401705,1000.9767956875407,896.8354524732902,1100.5366105283629,1088.5639677513475,838.1021022156445,952.8276690900838,970.8107681837332,221.0708111970676,211.98296185795945,290.3308522253962,269.89756450915377,1319.9386751296768,1835.1136040913973,381.359685848312,3.2383436849320777,87.23780047863775,21.598190386295908,,256.212323341437,0.8703611305576461,2021,0.9588916814033556,1.0,1542.9594184296043,158.13429445569855,1792.7775917293689
198,395843.7196661771,863.647114507144,713.3193042672882,1008.6693975673874,975.5109808358196,753.3145098680179,948.2573107778642,738.2506776175106,275.3999996483326,264.07876872127315,289.8399963378906,270.51666259765625,1342.7000005096197,1868.099997282028,374.8500006496906,3.4610958099365234,89.64999389648438,23.600000381469727,,288.3647049915147,0.7536764626748153,2021,0.9588916814033556,3.0,1508.6183770445537,43.30080679389692,1766.5991885194555
200,308410.9098078512,297.96573249634474,241.0112065418188,278.5872052810828,379.6573046536054,335.1970687889054,457.5006347455328,278.7138216934134,234.89999970793724,225.2436556815917,290.0800170898437,270.54998779296875,1355.800001308322,1893.600002780557,380.59000072442,3.505479335784912,88.63999938964844,23.233333587646484,,297.37045728015283,0.2683754322956626,2021,0.9588916814033556,6.0,1519.8434289870409,5.150496331068722,1760.981797965295
201,494183.7908844731,854.6253155841175,728.753232346416,1057.8791709017787,957.4176060239466,739.4883548094475,928.9931418516458,737.1764921254248,234.89999970793724,225.2436556815917,290.0800170898437,270.54998779296875,1355.800001308322,1893.600002780557,380.59000072442,3.505479335784912,88.63999938964844,23.233333587646484,,307.9361869358002,0.7679636768532334,2021,0.9588916814033556,3.0,1474.8506648676573,25.07280557095053,1766.427117940198
202,381542.06015377096,310.8178229588915,289.70512956556786,318.3571383093868,,269.7531569006139,548.0078878301046,291.4605926837723,234.89999970793724,225.2436556815917,290.0800170898437,270.54998779296875,1355.800001308322,1893.600002780557,380.59000072442,3.505479335784912,88.63999938964844,23.233333587646484,,297.32482343656966,0.1689010312769682,2021,0.9588916814033556,7.0,1520.0,2.155607811951932,1761.5839449151345
203,419242.2347388341,328.3904863123992,293.1258293075683,315.8053140096618,334.07227615965496,309.58350402576485,542.8362125603862,336.291845410628,234.89999970793724,225.2436556815917,290.0800170898437,270.54998779296875,1355.800001308322,1893.600002780557,380.59000072442,3.505479335784912,88.63999938964844,23.233333587646484,,298.8102236430491,0.2150979091273606,2021,0.9588916814033556,6.0,1519.7849793156695,2.378819297886983,1762.485537442921
204,832664.1575736649,310.56769282660974,240.66841477099496,298.5228291398285,387.8667579804435,326.808548522057,472.23003950261705,293.4049050704753,234.89999970793724,225.2436556815917,290.0800170898437,270.54998779296875,1355.800001308322,1893.600002780557,380.59000072442,3.505479335784912,88.63999938964844,23.233333587646484,,298.96493128740946,0.2598139280172839,2021,0.9588916814033556,3.0,1515.6588197576082,11.214439244912665,1762.917758409857
205,339869.11857884383,207.41813900578336,117.894317738869,179.62682269086045,161.82911825017086,300.01652254846607,333.996873682452,145.96352629527402,234.20000249147412,224.5724341737197,289.8499755859375,270.1000061035156,1335.80000077188,1860.499998524785,376.6600006911904,3.4252054691314697,90.0999984741211,22.63333320617676,,296.8109909068004,0.1947001855031631,2021,0.9588916814033556,7.0,1520.0,4.461389173072062,1768.2665802841077
206,589545.0221860192,152.95757297805497,62.24943474970759,129.05176454401604,212.01845329629447,291.55699970189625,251.8656057235889,93.81204797174888,234.20000249147412,224.5724341737197,289.8499755859375,270.1000061035156,1335.80000077188,1860.499998524785,376.6600006911904,3.4252054691314697,90.0999984741211,22.63333320617676,,303.733888400403,0.204447471529362,2021,0.9588916814033556,3.0,1498.136683564626,12.604222090876236,1774.4104461870054
207,2144505.9015672244,134.6228417359224,75.43748052279044,99.65688947543072,192.7058823529412,234.9747146391656,241.2651751907977,121.58200362607296,246.32858213391543,236.20242830009343,290.0082602919283,270.50221578598496,1320.1128865091466,1832.0880425409648,371.3419626093989,3.394879048316848,89.5970344509333,23.044702429694716,,292.8198693278105,0.1684825155062741,2021,0.9588916814033556,2.9999999999999987,1462.3828325820218,22.783332946442,1786.8328725813667
208,306031.9862893059,250.6823769406031,124.92957311149968,224.36537204825228,202.0583828775268,372.5670799554921,394.8794574259526,186.46306893445663,266.89999970793724,255.92818948649904,290.3499755859375,270.0599975585937,1329.0999988615513,1842.599998667836,378.1199994422496,3.292054891586304,88.35000610351562,22.225000381469727,,291.8281928544017,0.2850202178099048,2021,0.9588916814033556,5.0,1520.0,3.737576887148235,1772.721212067717
209,1078888.3733727862,195.60745401015464,82.17824632732167,169.4506679417982,331.62100456621005,315.55693527874365,383.3048172923832,146.19457935689348,265.7984523693035,254.87192490681105,290.4371024856172,270.0836011805826,1328.431203201477,1842.127907070202,379.3828447823458,3.2703904118958773,88.86143392114535,22.01846043500757,,286.7653577317278,0.2371105480408334,2021,0.9588916814033556,5.0,1520.0,3.962724355281278,1770.3755576473377
210,464129.7687050992,725.6012693976181,565.0658980405858,883.5089119864913,812.7787844425482,660.9026174047219,848.0509156549333,561.0612571694766,264.0999993085861,253.2432923956352,290.5714416503906,270.1199951171875,1327.4000010043385,1841.3999987989664,381.3299998957664,3.2369863986968994,89.64999389648438,21.700000762939453,,283.70728136701376,0.6313568454720719,2021,0.9588916814033556,5.0,1520.0,4.094647654846735,1770.223687658311
211,348316.13944476424,159.66969116014803,58.06061147030741,149.97180934048438,469.6116672419743,286.9602831484741,326.83414702298256,100.19669039173525,264.0999993085861,253.2432923956352,290.5714416503906,270.1199951171875,1327.4000010043385,1841.3999987989664,381.3299998957664,3.2369863986968994,89.64999389648438,21.700000762939453,,283.06558628763963,0.2067035673657218,2021,0.9588916814033556,5.0,1520.0,2.997583824474702,1766.7320411552
213,590187.6449346853,851.3020951211574,740.6084876917929,957.049814678218,985.7634266484586,744.4940005222909,959.404881132914,779.5944866197209,266.1102845161214,255.1709381583877,290.11468143035904,269.7771048547256,1308.76807656351,1811.68468577951,377.1631580849207,3.177186565711483,89.53748082863166,22.304546229562487,,275.7839120984112,0.8347427439085913,2021,0.9588916814033556,5.0,1523.3478036852218,33.61473655723477,1777.0612910764762
215,514904.50494420616,825.2529521866685,720.5971776779982,907.2318636368414,874.5397239934074,725.5118034889954,865.2379099675069,838.8261075300471,259.4965149789643,248.82904956648903,290.1447742770906,269.79120588211833,1299.5194604452654,1797.5033737064766,376.98263383072174,3.145878269179278,89.70210002772042,22.216893098761947,,264.37890173944606,0.7930297850421785,2021,0.9588916814033556,1.0,1586.8952967884238,155.31417870004574,1778.7351607053683
216,527187.45067968,869.1273914137652,747.7507485606576,946.645944932642,931.2450121767243,759.0314164359777,946.4825917917684,792.7021781445962,258.60000041127205,247.9693892052731,290.1000061035156,270.125,1294.9000002145767,1787.700003415346,377.8199988026172,3.104931592941284,88.35000610351562,21.71666717529297,,249.83805642018208,0.8294874836703354,2021,0.9588916814033556,1.0,1522.4160375623044,108.91333634126136,1784.5476584163507
217,521554.2672956888,906.6870902607276,760.4386850970396,1004.47095555221,989.130018732437,776.6181632261112,935.270776992832,856.2210554727931,258.60000041127205,247.9693892052731,290.1000061035156,270.125,1294.9000002145767,1787.700003415346,377.8199988026172,3.104931592941284,88.35000610351562,21.71666717529297,,253.15402737096284,0.8223206444928215,2021,0.9588916814033556,1.0,1539.65868920174,156.8411203505934,1784.4179855181544
218,517351.5256681388,803.100326080699,684.6555007144469,873.4014194716764,821.9246002440706,674.897700686183,921.9969799588612,770.8948638364471,254.73941109987007,244.267502229256,290.1000061035156,270.1912309796185,1294.2565698959409,1786.034650376212,378.1114353543569,3.0997467397139182,87.76334677838359,21.737393954764364,,247.36802489360076,0.7826840893445932,2021,0.9588916814033556,5.0,1521.155211661554,63.48198710050958,1785.2121335824547
219,504821.389072477,860.1460307580032,707.1104540722695,975.8240161409756,963.0973152376808,767.3080737075953,923.533961514934,764.5435774155125,248.40000024437904,238.18869389492656,290.1000061035156,270.29998779296875,1293.2000034451485,1783.3000012636185,378.58999857120216,3.0912327766418457,86.80000305175781,21.77142906188965,,243.892838356821,0.8395998381833624,2021,0.9588916814033556,5.0,1520.0,56.46784381269412,1795.4079901263713
220,386200.1407548472,823.2089352332334,674.2853496395625,924.1129912204432,942.2994098245564,734.6695814984157,895.5061709348977,706.2704412218455,248.40000024437904,238.18869389492656,290.1000061035156,270.29998779296875,1293.2000034451485,1783.3000012636185,378.58999857120216,3.0912327766418457,86.80000305175781,21.77142906188965,,244.49843776379925,0.8132423395446937,2021,0.9588916814033556,5.0,1520.0,36.10234882139133,1789.9266194012584
223,518746.05353713816,815.7963493928704,722.3308108108109,874.4575062018541,889.5736176022687,726.6045906776345,878.1860660660659,807.1695782739264,247.1404991368281,236.98096876017848,290.1000061035156,270.18927465833065,1295.5736771878956,1790.4210269384382,378.43013965734815,3.1175111384316456,87.2198340882519,21.969350595619947,,242.5961993210459,0.8508756353658552,2021,0.9588916814033556,5.0,1523.1499072082988,130.90077152215508,1789.6228679458109
228,505878.6642081742,928.9607252859096,822.0665666764872,994.0493612234508,980.6634978013976,795.273321370223,940.3208667005908,947.588001178456,223.81947310711124,214.61863089849064,290.294375691515,269.85846589052653,1317.8321826592403,1832.0504307649503,379.9712704841276,3.2448726842887274,88.53683461544482,21.903340834185872,,257.5357546853005,0.8544991502826623,2021,0.9588916814033556,1.0,1557.3646565888114,157.23556673995662,1791.1061171124832
229,482381.24447305466,979.5258674423436,878.5980986180457,1083.4203929672458,1021.1537492194398,810.5572688832606,961.281517960928,987.374733969373,220.4999994933605,211.4356152636275,290.3666687011719,269.83331298828125,1322.9999987185,1840.499999791384,380.8199993949384,3.266575336456299,88.64999389648438,21.76000022888184,,258.8537874648121,0.8677216153919152,2021,0.9588916814033556,1.0,1529.8113793514133,158.79710901490853,1790.390526032074
230,520340.3719492869,908.1224440927826,788.946258276767,977.9011837338109,1008.171022490629,793.4504226877109,882.7665170949074,906.3462083038352,217.6343618736861,208.6877791882044,290.3666687011719,269.8472099582204,1324.51097129967,1842.6883068560685,381.9766752811168,3.257011356080671,87.37348406562971,21.45780572817565,,258.2398811303422,0.8322460117733156,2021,0.9588916814033556,1.0,1520.0,152.18083473436818,1791.3261935752582
231,487190.533718758,849.1100799519286,748.354948729504,972.813083852158,969.7116673992748,774.9616041572775,805.5682317660084,809.3858000478483,225.71040612535475,216.43183083977556,290.1618212772653,270.29014886689663,1341.0877101357164,1871.300436671606,392.6266922085988,3.2571184083836067,83.65408586380873,20.67081708360973,,249.0052085852636,0.7895309114677969,2021,0.9588916814033556,1.0,1519.9707642008007,134.16798983240616,1802.553635220407
232,552919.1582027525,174.32608183575925,79.90515963763775,101.6687359525748,468.7486204782344,252.5623190397204,221.13185686103225,241.70250866155632,232.1389938714027,222.596150152635,290.16082612547154,270.31059484897287,1327.9436807937973,1847.3216698028689,390.52690189499896,3.203019139115858,83.12091162131573,20.78385501054056,,242.37657097481232,0.2574569870900976,2021,0.9588916814033556,1.0,1597.3656181697518,139.47659697229182,1800.040204968426
238,504054.323818879,846.4862938094647,695.8917558246594,915.8294466371236,995.433538483114,772.7051405618162,838.9647208955463,815.7255854274463,232.4878014011735,222.93061879134072,290.22781194324017,271.0790716203748,1366.3367832328672,1911.1934927061536,411.64230644877136,3.2441674999406103,78.43316302399293,20.02413990154324,,239.3470399632901,0.7605579706280308,2021,0.9588916814033556,1.0,1519.99910868821,95.23954892025036,1819.357770550416
0,309639.1321896609,776.9080680018552,662.7553000673715,872.679931053189,912.7470093547904,714.9370379119968,719.7010963242949,776.744704307426,264.2999999523163,250.98531126897467,290.3499755859375,270.6625061035156,1253.899997383356,1729.0000004023314,362.5799985062331,3.061917781829834,87.69999694824219,22.26666641235352,,274.6878989855623,,2022,0.9496228199555664,1.0,1560.1127221819536,156.94284262795043,1788.9209715805682
1,481071.53314006777,918.9010840872684,863.9781772443204,1072.982909550347,1034.4642117558108,794.3925219412043,835.7460235092398,841.5962987613656,233.6999990940094,221.9268521632665,290.3599853515625,271.07501220703125,1306.400001823902,1812.999999344349,388.9999996125698,3.1282191276550293,77.30000305175781,20.711111068725582,,255.76638896777564,,2022,0.9496228199555664,5.0,1519.8769918083403,126.04242998504472,1811.0112860196605
2,501239.4812881077,345.12294944352664,296.567191096428,407.4388691814021,403.47690099653374,325.59741666440993,378.6252430339297,230.96984483739072,247.8000032901764,235.31653790941596,290.3999938964844,271.3571472167969,1335.7000026851892,1861.4000022113323,400.1100003179163,3.191780805587769,73.21666717529297,20.16666603088379,,250.1495999357211,,2022,0.9496228199555664,3.0,1518.660753359785,67.81879099683583,1820.818125690518
3,462084.5578080055,776.9944907945224,692.8631029910468,869.3554816301145,938.8879835869948,753.3362903509698,736.8781227631689,702.0849203834736,234.79999789595604,222.97143612751884,290.5666809082031,270.6333312988281,1255.299999564886,1731.3000019043684,367.7199984677136,3.0378081798553467,85.4000015258789,21.649999618530277,,270.9083963233962,,2022,0.9496228199555664,1.0,1528.7095503018927,60.26242455624827,1805.350268665823
4,524721.6388003868,787.5982226355627,702.6947789919653,871.1139321604791,932.9597585617048,746.2649771371002,755.7907876721176,715.7622051719238,248.05476875096292,235.55846900471656,290.3628917616928,270.8778842451713,1246.789555753783,1712.0781395142535,365.2940335374584,3.009265893551918,83.16641844682165,21.91900841924509,,272.17503804982874,,2022,0.9496228199555664,3.0,1521.7953168196927,40.28211634598211,1811.20486950592
5,503693.8472206704,894.9337424236724,872.9201951156545,1012.9368724487877,797.9545527930253,704.8661618470378,896.7375888050518,989.4511807508836,204.3000017106533,194.00794374139764,290.3666687011719,270.5714416503906,1289.4000012278557,1786.8999985903502,367.7299991827458,3.220000028610229,86.80000305175781,21.683332443237305,,262.94937290902266,,2022,0.9496228199555664,1.0,1519.1402210979163,113.259656448032,1797.3839449516609
6,485005.5213104429,897.4083820826141,798.7698475223075,980.4533375796892,974.3258665593606,810.2666543745848,813.1029573632369,940.6156210015808,204.7000008225441,194.38779202601108,290.54998779296875,270.5874938964844,1278.4000015556812,1770.8000016212463,368.3899991288781,3.1569862365722656,85.5999984741211,21.18000030517578,,263.7218110683918,,2022,0.9496228199555664,1.0,1520.0,92.52002580031886,1795.5436785784125
8,375378.210256719,822.2574246006574,713.0973992272654,927.5115766103454,965.38949148378,767.6679689752611,807.0882950810221,807.8946283374663,298.09999972581863,283.0825623683855,290.1000061035156,270.0888977050781,1256.8999990224838,1733.0000032037497,358.38999807462096,3.102465867996216,91.5999984741211,22.26000022888184,,283.8229388397011,,2022,0.9496228199555664,1.0,1564.1886979785136,119.45330286657672,1778.8575824397558
